beds,baths,size,size_units,lot_size,lot_size_units,zip_code,latitudes,longitudes,price
3,3.5,1968.0,sqft,1498.0,sqft,98199,47.6488,-122.3964,980000.0
2,1.0,1130.0,sqft,4388.0,sqft,98199,47.6488,-122.3964,1180000.0
4,2.0,3040.0,sqft,5272.0,sqft,98199,47.6488,-122.3964,1665500.0
3,2.0,2410.0,sqft,4950.0,sqft,98199,47.6488,-122.3964,1083000.0
3,2.0,2840.0,sqft,5196.0,sqft,98199,47.6488,-122.3964,1400000.0
4,2.0,2140.0,sqft,6250.0,sqft,98199,47.6488,-122.3964,1150000.0
3,2.0,1960.0,sqft,4400.0,sqft,98199,47.6488,-122.3964,955000.0
3,2.0,1900.0,sqft,6957.0,sqft,98199,47.6488,-122.3964,1299000.0
3,3.0,3120.0,sqft,5996.0,sqft,98199,47.6488,-122.3964,1350000.0
3,2.0,2260.0,sqft,6000.0,sqft,98199,47.6488,-122.3964,1300000.0
2,2.0,1200.0,sqft,8000.0,sqft,98199,47.6488,-122.3964,519000.0
1,1.0,376.0,sqft,0.23,acre,98199,47.6488,-122.3964,1000000.0
3,2.5,1846.0,sqft,0.24,acre,98199,47.6488,-122.3964,1060000.0
3,2.0,1300.0,sqft,3914.0,sqft,98199,47.6488,-122.3964,1100000.0
2,2.0,1400.0,sqft,0.34,acre,98199,47.6488,-122.3964,699950.0
4,3.5,4006.0,sqft,5000.0,sqft,98199,47.6488,-122.3964,2940000.0
4,3.0,2700.0,sqft,8360.0,sqft,98199,47.6488,-122.3964,1100000.0
3,2.0,2299.0,sqft,6022.0,sqft,98199,47.6488,-122.3964,1435000.0
3,3.0,2380.0,sqft,6172.0,sqft,98199,47.6488,-122.3964,1385000.0
4,3.0,3800.0,sqft,5175.0,sqft,98199,47.6488,-122.3964,1950000.0
3,2.0,1740.0,sqft,3519.0,sqft,98199,47.6488,-122.3964,1310000.0
1,1.0,376.0,sqft,0.23,acre,98199,47.6488,-122.3964,1000000.0
3,2.0,1920.0,sqft,3154.0,sqft,98199,47.6488,-122.3964,1067000.0
4,2.5,2360.0,sqft,5725.0,sqft,98199,47.6488,-122.3964,1750000.0
4,3.0,2440.0,sqft,8556.0,sqft,98199,47.6488,-122.3964,1850000.0
3,2.0,1550.0,sqft,6720.0,sqft,98199,47.6488,-122.3964,1100000.0
4,2.0,1870.0,sqft,5280.0,sqft,98199,47.6488,-122.3964,1040000.0
3,3.0,1940.0,sqft,5000.0,sqft,98199,47.6488,-122.3964,450000.0
5,1.5,2560.0,sqft,5200.0,sqft,98199,47.6488,-122.3964,1330000.0
4,1.5,2100.0,sqft,6532.0,sqft,98199,47.6488,-122.3964,875000.0
2,2.0,1332.0,sqft,1101.0,sqft,98199,47.6488,-122.3964,845000.0
5,3.5,3710.0,sqft,5259.0,sqft,98199,47.6488,-122.3964,2525000.0
4,3.5,2860.0,sqft,5880.0,sqft,98199,47.6488,-122.3964,1657500.0
3,2.0,1720.0,sqft,5000.0,sqft,98199,47.6488,-122.3964,855000.0
4,1.5,3260.0,sqft,5568.0,sqft,98199,47.6488,-122.3964,1695000.0
3,2.0,2900.0,sqft,3800.0,sqft,98199,47.6488,-122.3964,1305000.0
2,2.0,2360.0,sqft,5800.0,sqft,98199,47.6488,-122.3964,1460000.0
1,1.0,376.0,sqft,0.23,acre,98199,47.6488,-122.3964,1000000.0
4,3.5,3220.0,sqft,6250.0,sqft,98199,47.6488,-122.3964,2195000.0
5,4.0,3240.0,sqft,8820.0,sqft,98199,47.6488,-122.3964,1825000.0
2,2.0,1332.0,sqft,1101.0,sqft,98199,47.6488,-122.3964,845000.0
3,2.5,2783.0,sqft,7206.0,sqft,98199,47.6488,-122.3964,1640000.0
2,1.0,1080.0,sqft,6000.0,sqft,98199,47.6488,-122.3964,950000.0
3,2.5,1610.0,sqft,1426.0,sqft,98199,47.6488,-122.3964,840000.0
1,1.0,376.0,sqft,0.23,acre,98199,47.6488,-122.3964,1000000.0
3,2.0,1680.0,sqft,5000.0,sqft,98199,47.6488,-122.3964,1087500.0
